,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2021-01-03,CUT,NO,18,1,3.0,4.388888888888889,2.016138590180451,2.833333333333333,3.25,3.6666666666666665,5.166666666666667,6.666666666666667
2021-01-03,CUT,NO2,0,1,3.0,25.933333333333334,5.8526347343169585,21.0,22.7,24.4,28.4,32.4
2021-01-03,CUT,NO2,6,1,3.0,24.777777777777775,5.180983747570784,18.83333333333333,23.0,27.166666666666668,27.75,28.33333333333333
2021-01-03,CUT,NO2,12,1,3.0,11.0,2.8915585954829113,8.5,9.416666666666668,10.333333333333334,12.25,14.166666666666666
2021-01-03,CUT,NO2,18,1,3.0,25.333333333333332,7.688375063113866,19.33333333333333,21.0,22.666666666666668,28.333333333333336,34.0
2021-01-03,CUT,NOX,0,1,3.0,48.06666666666666,15.59658082187674,30.6,41.8,53.0,56.8,60.6
2021-01-03,CUT,NOX,6,1,3.0,56.0,21.3821057065118,32.166666666666664,47.25,62.333333333333336,67.91666666666667,73.5
2021-01-03,CUT,NOX,12,1,3.0,12.388888888888891,3.3761143564974443,9.666666666666666,10.5,11.333333333333334,13.75,16.166666666666668
2021-01-03,CUT,NOX,18,1,3.0,29.722222222222218,9.560237870897776,23.0,24.25,25.5,33.08333333333333,40.66666666666666
2021-01-03,CUT,O3,0,1,3.0,1.7,1.0816653826391966,0.5,1.25,2.0,2.3,2.6
