,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2015-01-04,VIF,PM10,2,89.0,73.06741573033707,64.72367800412782,3.0,33.0,53.0,86.0,278.0
2015-01-04,VIF,SO2,1,90.0,8.4,22.92283097209596,1.0,1.0,2.0,3.0,133.0
2015-01-04,XAL,CO,15,90.0,1.361111111111111,0.9878696229816907,0.4,0.6,1.0,1.9,5.3
2015-01-04,XAL,NO,1,90.0,59.67777777777778,72.40597588128242,2.0,10.0,30.5,87.0,415.0
2015-01-04,XAL,NO2,1,90.0,26.8,11.312913969084628,8.0,19.25,25.0,34.0,70.0
2015-01-04,XAL,NOX,1,90.0,86.36666666666666,77.99012469897582,11.0,31.0,65.0,120.0,454.0
2015-01-04,XAL,O3,1,0.0,,,,,,,
2015-01-04,XAL,PM10,2,0.0,,,,,,,
2015-01-04,XAL,PM2.5,2,0.0,,,,,,,
2015-01-04,XAL,PMCO,2,0.0,,,,,,,
2015-01-04,XAL,SO2,1,90.0,6.2,8.525177516356672,1.0,2.0,3.0,5.75,40.0
2015-01-11,ACO,CO,15,157.0,0.27452229299363057,0.19575771871304118,0.0,0.1,0.2,0.4,1.0
2015-01-11,ACO,NO,1,157.0,7.45859872611465,10.842988072092346,0.0,1.0,3.0,9.0,65.0
2015-01-11,ACO,NO2,1,157.0,10.388535031847134,5.902682659918352,1.0,5.0,10.0,15.0,25.0
2015-01-11,ACO,NOX,1,157.0,17.9171974522293,14.525380873879882,1.0,7.0,13.0,25.0,82.0
2015-01-11,ACO,O3,1,157.0,24.923566878980893,16.33406908387634,2.0,12.0,25.0,35.0,64.0
2015-01-11,ACO,PM10,2,155.0,22.767741935483873,13.125181188527321,2.0,11.0,22.0,32.5,60.0
2015-01-11,ACO,SO2,1,157.0,1.3503184713375795,2.2528222813305114,0.0,0.0,1.0,1.0,15.0
2015-01-11,AJM,CO,15,156.0,0.5923076923076922,0.30108159038619225,0.2,0.4,0.5,0.7,2.0
2015-01-11,AJM,NO,1,156.0,8.935897435897436,14.825731549019986,0.0,1.0,4.0,8.0,93.0
2015-01-11,AJM,NO2,1,156.0,22.92948717948718,11.768800843064069,5.0,14.0,23.0,29.25,65.0
2015-01-11,AJM,NOX,1,156.0,31.916666666666668,23.590582684576663,5.0,17.0,27.5,38.75,141.0
2015-01-11,AJM,O3,1,156.0,25.66025641025641,20.866858055182142,1.0,12.0,19.0,33.0,103.0
2015-01-11,AJM,PM10,2,89.0,35.337078651685395,19.283143734304183,3.0,22.0,32.0,51.0,91.0
2015-01-11,AJM,PM2.5,2,89.0,22.44943820224719,12.430727357453472,2.0,13.0,21.0,31.0,50.0
2015-01-11,AJM,PMCO,2,89.0,12.887640449438202,8.384832358934565,1.0,6.0,11.0,18.0,41.0
2015-01-11,AJM,SO2,1,156.0,2.2243589743589745,2.6677856419878183,0.0,1.0,1.0,3.0,15.0
2015-01-11,AJU,O3,1,161.0,24.130434782608695,19.756053007490706,2.0,10.0,17.0,35.0,104.0
2015-01-11,ATI,CO,15,159.0,0.6220125786163525,0.4228666185169586,0.2,0.4,0.5,0.7,2.8
2015-01-11,ATI,NO,1,159.0,13.842767295597485,24.797543414262115,1.0,4.0,6.0,11.5,163.0
2015-01-11,ATI,NO2,1,159.0,20.41509433962264,11.922376518888017,4.0,12.5,19.0,24.0,97.0
2015-01-11,ATI,NOX,1,159.0,34.24528301886792,31.78123739557786,5.0,17.0,25.0,38.0,215.0
